infer1,infer2,infer3,infer4,infer5,infer6,infer7,infer8,infer9,infer10,infer11,infer12,infer13,infer14,infer15,infer16,infer17,infer18,infer19,infer20,infer21,infer22,infer23,infer24,scan1,scan2,scan3,scan4,scan5,scan6,scan7,scan8,scan9,scan10,scan11,scan12,scan13,scan14,scan15,scan16,scan17,scan18,scan19,scan20,scan21,scan22,scan23,scan24,age,strategy,knowledge,precision,recall,fairness,prolific_id,condition,id,experiment
4,5,10,2,12,8,6,6,13,16,4,6,16,12,4,12,16,7,4,1,1,6,6,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,I guessed a proportion that is larger than previous resulting proportion.,4.0,4.0,4.0,4.0,,4_counter,exp4_20to4_7,4
1,3,10,0,6,5,5,6,15,15,0,9,15,10,3,10,20,2,5,0,2,7,3,15,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,"Based on number scanned, I thought they may have scanned them because the planet has a higher number of stealing. I also saw the number of gem thefts.",5.0,4.0,7.0,2.0,,4_counter,exp4_20to4_8,4
2,8,9,1,12,8,9,6,14,13,3,9,17,14,5,11,18,6,8,4,4,5,6,14,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22,"I went with a ratio of how much I knew about them, what I could infer from it, and how much I still had to know about them",4.0,5.0,5.0,4.0, (?) I am good at it? ,4_counter,exp4_20to4_9,4
3,15,10,2,12,9,10,8,14,14,6,11,17,12,6,13,18,6,16,5,3,7,8,15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,19,I guessed based on what proportion of those who were scanned were thieves and used that proportion to find out how many out of 20 that was.,2.0,2.0,2.0,2.0,3035572331,4_counter,exp4_20to4_10,4
2,10,10,1,12,9,8,8,12,13,6,10,17,12,5,12,20,6,10,6,4,7,12,15,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,24,"I found the percentage of gem thieves on the scanned side and multiplied that percentage x20. Although, I tried to take into account that the people that were not scanned have a lower likelihood of being thieves because they were ""pre-screened"" and did not need to go through the scanner. Therefore, if there were a lot of unscanned people, I did not directly apply the scanned percentage by 20.  ",6.0,5.0,3.0,3.0,,4_counter,exp4_20to4_11,4
4,18,10,1,11,10,9,7,8,13,12,9,17,12,5,12,20,7,14,9,4,3,8,15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,21,"If there were 15 who were screened and 6 were thieves (simple from 6/15 = 2/5) and 5 were passed without screening then from the remainder 5 at least 2 more might have been thieves therefore coming to the conclusion that for the following group of 20, 8 of them would have been thieves as well. ",4.0,4.0,5.0,4.0,,4_counter,exp4_20to4_12,4
2,5,9,1,11,7,7,6,14,15,4,10,18,13,4,12,20,4,9,4,4,6,6,16,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19,"I assumed the sampling was representative of the population, but missed some thieves in the non-scanned visitors.",4.0,5.0,4.0,3.0,,4_counter,exp4_20to4_13,4
3,4,7,2,10,6,6,6,13,15,1,9,18,13,2,12,20,2,7,0,2,5,4,15,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,21,"Generally I check the total thief in those 20 members, and also take into account the ratio of thief in the scanned members.",6.0,6.0,7.0,3.0,1796608,4_counter,exp4_20to4_14,4
2,2,6,1,8,3,4,2,11,12,1,6,14,10,2,8,16,3,5,1,3,5,3,14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,"I looked at the proportion of the thieves versus the total amount of visitors, and also the percentage that got scanned vs. the number of theives",6.0,6.0,5.0,4.0,,4_counter,exp4_20to4_15,4
4,10,8,5,8,7,6,6,13,12,4,6,14,10,5,8,16,5,7,6,4,5,5,9,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20,how many people were scanned previously and what the percentage of thieves ,2.0,4.0,4.0,3.0,3037062342,4_counter,exp4_20to4_16,4
1,7,8,0,11,7,4,8,17,15,4,9,18,12,2,11,20,4,14,1,2,7,6,17,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,18,"The more thieves I saw from the previous visitors, I thought would be similar to the number of thieves in the new visitors.",5.0,6.0,6.0,5.0,0828losa,4_counter,exp4_20to4_17,4
2,20,7,0,10,6,8,5,12,13,0,8,17,11,5,10,20,3,4,0,1,4,4,14,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,"At first I was just looking at how many visitors stole gems, but then I started using proportions to make my guess. ",2.0,2.0,2.0,2.0,,4_counter,exp4_20to4_18,4
3,7,10,3,12,9,9,7,14,14,6,10,16,12,7,12,17,6,9,8,8,4,4,13,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,24,I considered if the gem theft rate was high or low. I also just trusted my gut on some of these too. It is difficult to guess whether there will be more thieves or not without knowing the theft rate exactly.,6.0,6.0,6.0,5.0,"0605sand (I apologize, I don't remember what ""Prolific ID"" means)",4_counter,exp4_20to4_19,4
2,5,10,0,11,8,8,8,15,8,9,10,18,16,6,11,9,5,3,1,4,5,8,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20,I chose the proportion based on how many thieves were currently caught.,6.0,6.0,6.0,6.0,,4_counter,exp4_20to4_20,4
1,2,6,1,6,4,1,3,11,9,1,6,14,11,2,7,19,2,5,1,2,3,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,1,5.0,3.0,4.0,5.0,3033710047,4_counter,exp4_20to4_21,4
2,3,7,0,9,6,5,5,12,13,0,8,17,11,2,10,20,3,4,0,1,4,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,from past data,5.0,3.0,5.0,3.0,3034916535,4_counter,exp4_20to4_22,4
8,9,5,3,13,13,4,10,9,3,8,5,16,12,6,8,11,10,12,8,8,1,2,11,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18,"Each portion had a certain patter where it seemed to go from scanning quite a few visitors to low. That's how I made some guesses but after that, I wasn't quite able to find a correlation, so I went with what I felt would be correct. ",4.0,5.0,5.0,4.0,,4_counter,exp4_20to4_23,4
3,15,11,1,13,9,10,9,15,14,8,11,19,12,6,13,18,8,14,10,4,8,8,15,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25,I divided the number of thefts over the number of scans and then adjusted based on how many people were not scanned,6.0,4.0,4.0,6.0,Don't know what that is? My preregistration id is 11/29sant and my student id 3037536873,4_counter,exp4_20to4_24,4
10,3,10,1,13,16,8,12,8,14,2,10,18,8,4,12,20,4,10,10,5,8,8,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20,compared to the first set of visitors,2.0,1.0,1.0,1.0,?,4_counter,exp4_20to4_25,4
2,17,10,0,10,9,9,8,13,14,4,9,17,12,9,12,20,7,4,10,3,6,8,15,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20,Based on the thieves shown,4.0,2.0,3.0,4.0,hyewonl,4_counter,exp4_20to4_26,4
1,4,10,1,12,9,9,8,14,14,1,11,18,13,2,13,18,7,5,1,2,7,5,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22,I divided the amount of visitors who stole a gem from the total number of people who were scanned and used that to guess the proportion. ,4.0,5.0,5.0,3.0,cvergara,4_counter,exp4_20to4_27,4
2,3,7,0,9,6,5,5,12,13,0,8,17,11,2,10,20,3,4,0,1,4,4,14,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22,based on how many of the previous visitors stole,1.0,4.0,2.0,2.0,3034322620,4_counter,exp4_20to4_28,4
2,3,7,0,9,6,5,5,12,13,0,8,17,11,2,10,20,3,4,0,1,4,4,14,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21,based on the sample who did,6.0,6.0,6.0,7.0,3034474812,4_counter,exp4_20to4_29,4
4,7,9,6,11,8,6,8,14,14,2,10,15,15,4,12,16,4,5,2,4,6,7,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,I guessed a proportion value that is greater than the actual number of thieves in the previous round.,4.0,4.0,4.0,4.0,,4_counter,exp4_20to4_30,4
2,13,9,3,11,8,11,7,12,13,7,8,12,11,6,10,20,7,10,4,8,4,9,13,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,20,I assumed that the ratio of people who were scanned and caught could be the same ratio of the people who stole in the entire population. ,5.0,5.0,5.0,4.0,3034557007,4_counter,exp4_20to4_31,4
3,15,9,3,11,10,12,9,15,15,5,10,18,13,8,13,20,8,12,7,4,7,7,17,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,"I guessed my proportion based on the number of visitors that were scanned relative to the number of people who weren't scanned. If there seemed to be a lot of thieves when a large majority was scanned, I would think that the new visitors are likely to have stolen a gem. ",4.0,5.0,3.0,3.0,,4_counter,exp4_20to4_32,4
5,3,6,1,7,9,6,7,12,12,2,7,15,14,4,10,20,3,4,1,3,6,8,12,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,Based on how many were let unscanned,5.0,4.0,5.0,5.0,3034509843,4_counter,exp4_20to4_33,4
2,15,10,0,11,9,9,9,13,15,10,10,18,13,4,13,20,6,20,10,4,5,8,15,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,21,Based it off of how many of those scanned were thieves (which is bad statistics but did the best I could with the data given).,5.0,3.0,3.0,3.0,,4_counter,exp4_20to4_34,4
2,10,9,1,10,9,8,7,14,14,10,10,17,13,6,17,18,6,12,10,5,8,8,16,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,26,"My answer was typically slightly above the number of thieves currently caught when the proportion of thieves scanned to non-thieves scanned was between 25-75%. On opposite ends of that curve, it was higher and lower respectively.",3.0,4.0,3.0,3.0,3037534858,4_counter,exp4_20to4_35,4
4,12,10,2,12,11,10,7,16,15,5,10,15,10,6,13,18,6,15,5,5,7,8,10,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21,the proportion of thief and the one who got tested ,5.0,5.0,6.0,3.0,,4_counter,exp4_20to4_36,4
5,12,10,0,11,9,9,7,16,16,8,11,18,14,8,15,20,5,10,10,5,9,8,15,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19,Based off of how many were caught stealing,3.0,5.0,5.0,7.0,avamann,4_counter,exp4_20to4_37,4
1,9,10,3,13,8,6,5,15,14,6,9,16,10,5,10,19,6,7,2,5,8,5,15,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20,I looked at the number caught and the number that passed without the scanner. ,6.0,5.0,5.0,3.0,,4_counter,exp4_20to4_38,4
2,5,6,3,8,5,6,5,9,7,4,9,17,6,8,7,13,5,6,2,3,4,4,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18,"I referred to the information given to me before making my selection. Although it was not nearly accurate, I took it to consideration. It was more of an estimate than anything. ",6.0,5.0,5.0,4.0,y.garcia_25,4_counter,exp4_20to4_39,4
3,4,8,0,14,8,5,7,17,16,9,10,19,12,3,12,18,2,18,10,2,5,3,16,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20,I divided the amount of visitors who stole a gem by the total number of visitors,2.0,4.0,4.0,5.0,,4_counter,exp4_20to4_40,4
1,8,8,1,8,3,6,4,11,16,3,6,15,14,3,9,18,4,16,2,5,5,5,12,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18,"I referred back to the picture and look at the probability. Although this wasn't nearly as accurate, I used it more of as a guide.  ",5.0,6.0,6.0,5.0,y.garcia_25,4_counter,exp4_20to4_41,4
2,6,7,1,12,8,4,6,15,10,8,6,15,12,4,14,20,3,5,5,3,6,5,12,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,20,I based it on how many people were thieves in the group that Alex scanned. ,3.0,4.0,5.0,4.0,,4_counter,exp4_20to4_42,4
2,6,9,1,11,6,5,5,12,13,2,8,17,11,3,10,20,5,4,3,2,4,4,14,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,"I took the amount of thieves in the scanned sample and increased the number by 2-3. Then, based on that number, if it is a majority out of 20, I would elect to scan future visitors from that population. ",5.0,5.0,5.0,5.0,,4_counter,exp4_20to4_43,4
20,3,14,19,15,13,11,12,17,18,2,15,19,17,7,16,20,9,4,1,5,11,10,18,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21,"Since Alex is an expert and knows the thievery rate of each planet (according to the instructions/context provided), I went with his estimates when he was scanning the different aliens and did not deviate from it. I thought it would be better to stick to his well-observed numbers than to place judgements based on a few encounters with these aliens. ",3.0,5.0,5.0,3.0,,4_counter,exp4_20to4_44,4
1,7,7,1,11,7,9,5,15,14,2,7,16,12,3,12,20,6,7,1,3,7,7,11,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,18,"I guessed that more people would have stolen a gem from the planet given the data presented before because it the people in the planet could have done it once and gotten away with doing it, that would incentive them to do it again and perhaps get others to steal as well. ",4.0,5.0,3.0,3.0,adityaaggarwal010,4_counter,exp4_20to4_48,4
2,16,7,1,8,6,6,6,11,13,2,9,16,11,4,10,18,4,16,2,3,8,7,13,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,20,based on the number of gem thieves detected and the number of thieves actually scanned,5.0,5.0,5.0,6.0,,4_counter,exp4_20to4_50,4
2,3,7,0,9,6,5,5,12,13,0,8,17,11,2,10,20,3,4,0,1,4,4,14,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,18,,6.0,3.0,5.0,5.0,3037268321,4_counter,exp4_20to4_52,4
1,1,7,0,10,6,4,7,13,12,3,10,18,9,0,12,20,2,10,6,4,6,7,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20,I guessed based on the amount of thieves caught versus the amount of people that were let pass.,3.0,3.0,3.0,2.0,,4_counter,exp4_20to4_54,4
2,19,10,0,10,7,10,8,15,13,0,11,19,11,5,13,18,6,4,9,4,4,7,16,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,20,Used samples to generalize (for example 5/10 theives scanned -> 10/20 predicted theives),3.0,3.0,3.0,5.0,,4_counter,exp4_20to4_57,4
4,12,10,2,13,9,11,9,10,12,9,8,18,12,5,11,16,6,6,8,4,7,10,12,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19,divided the number of thieves by 20,2.0,4.0,3.0,6.0,,4_counter,exp4_20to4_59,4
2,3,7,0,9,6,5,5,12,13,0,8,17,11,2,10,20,3,4,0,1,4,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,from the previous rate,5.0,5.0,5.0,4.0,sofiyakhavilova,4_counter,exp4_20to4_62,4
3,6,11,1,2,15,4,10,3,3,14,5,1,3,5,6,8,5,11,1,2,2,6,13,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,27,nnnn,2.0,2.0,2.0,4.0,,20_counter,exp4_4to20_0,4
2,6,8,0,1,7,0,5,2,6,7,3,1,1,2,4,6,5,7,1,4,7,4,10,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,21,guessed,2.0,4.0,3.0,6.0,3036012316,20_counter,exp4_4to20_1,4
1,3,7,5,3,2,4,3,4,5,4,3,2,4,2,1,15,14,3,4,8,1,2,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,19,"It was random towards the end, I couldn't remember all the data points.",3.0,3.0,4.0,3.0,3035711106,20_counter,exp4_4to20_2,4
4,4,13,1,3,6,1,6,3,4,6,4,1,4,5,4,8,5,4,2,3,1,4,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19,I would consider the proportion of thieves in the previous round.,4.0,4.0,4.0,4.0,,20_counter,exp4_4to20_3,4
2,18,10,0,1,9,0,14,2,13,18,3,0,1,5,3,6,5,12,1,4,11,4,19,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,20,I estimated it to have about the same proportion as the previous visitors who were scanned.,3.0,2.0,2.0,3.0,,20_counter,exp4_4to20_4,4
2,20,10,0,1,9,0,20,2,20,20,3,0,1,6,3,6,5,20,1,4,20,4,20,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21,20 * number of thieves found in first round / number of people scanned in first round,3.0,2.0,2.0,1.0,3033573469,20_counter,exp4_4to20_5,4
7,14,13,1,2,12,1,10,3,10,11,5,11,2,5,4,9,5,15,4,7,8,8,17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,"I assumed that when Alex scans the majority of the new visitors from a certain planet, he believes that visitors from that planet are more likely to steal than others.",1.0,5.0,3.0,5.0,3035261451,20_counter,exp4_4to20_6,4
1,3,3,1,1,5,1,4,2,5,5,2,1,1,2,2,2,2,3,1,1,1,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,"I tried to combine the limited knowledge of how many thieves were caught in the first round with the percentage of people who were scanned. For example, if 6 people were caught out of 6 scanned then i predicted more thieves for the next round. In general I probably underestimated the number though.",2.0,2.0,2.0,2.0,,20_counter,exp4_4to20_7,4
2,2,7,0,1,6,0,5,2,2,7,2,0,3,2,3,6,5,4,1,1,1,4,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21,"I just based it off of how many stolen a gem in the group presented. A random sample is not going to provide much data on the planet as a whole, but being mindful of the present group could help estimate, and bring awareness.",2.0,4.0,5.0,4.0,,20_counter,exp4_4to20_8,4
2,17,9,0,1,9,0,20,2,12,20,10,1,1,3,4,6,5,10,2,2,20,4,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22,By roughly estimating based on the previous group.,1.0,4.0,4.0,4.0,skianrokh,20_counter,exp4_4to20_9,4
2,10,11,0,1,10,0,15,2,10,18,3,0,1,5,4,6,5,10,1,4,7,4,15,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19,"based on the proportions given in the sample example. if the sample example gave a really small scanned sample (e.g. only scanned two, both had gems), then I would err on the side of caution and overestimate the proportion who might steal",3.0,3.0,3.0,3.0,,20_counter,exp4_4to20_10,4
3,9,6,2,2,7,2,9,3,4,10,5,2,4,4,4,7,4,6,2,2,6,5,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19,I guessed based on my intuition based on the proportion of thieves that were caught when scanned.,5.0,3.0,4.0,5.0,08/18down,20_counter,exp4_4to20_11,4
2,2,4,1,2,7,1,5,4,4,8,3,2,2,4,2,6,4,4,3,2,0,2,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21,Intuition ,3.0,4.0,3.0,4.0,,20_counter,exp4_4to20_12,4
2,12,10,0,1,10,0,15,3,13,9,3,1,1,3,3,6,5,18,2,4,8,4,16,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,20,"I found the proportion of visitors who stole from the scanned set, and scaled it up to 20. If the number of scanned visitors was low, I varied my estimate based on the magnitude of the proportion (if it was high and the number of scanned visitors was low, I increased my guess, and vice versa).",3.0,4.0,5.0,6.0,revaagashe23,20_counter,exp4_4to20_13,4
2,3,7,0,1,6,0,5,2,2,7,3,0,1,2,3,6,5,4,1,1,1,4,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,"I guessed based on the number of thieves present out of the total scanned. If the proportion was less than 50%, I would be more likely to let the new visitors pass.",5.0,5.0,5.0,5.0,christinewan,20_counter,exp4_4to20_14,4
2,9,10,1,1,10,1,16,2,6,15,3,1,1,6,3,6,5,16,2,4,10,4,18,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,"The larger the sample scanned, the more I trusted that it reflected the true proportion of new visitors who stole a gem. However, if the sample was about 5 and everyone scanned, stole a gem I assumed that it was close to 80% of that population would steal a gem.",3.0,4.0,3.0,3.0,charmainefong@berkeley.edu,20_counter,exp4_4to20_15,4
8,5,12,10,9,12,0,20,9,4,6,3,6,10,4,4,11,5,20,8,4,2,9,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,19,"I decided based on how many were scanned and found to have stolen and also by how many Alex chose to scan. If Alex chose to scan a lot, then I'd increase the proportion of thieves.",6.0,3.0,2.0,4.0,,20_counter,exp4_4to20_16,4
